addressFrom,addressTo,value
0x6cc8dcbca746a6e4fdefb98e1d0df903b107fd21,0x5a03d8735b6e4bf21a66220dc262ed66eae90cd5,0.0056491
0x0075f029648ffbd2026a7df1e9eff27ebc90ca65,0x429763fdd092cd19ff340f7b8549d498163e98b7,0.0000006
0x69d91b94f0aaf8e8a2586909fa77a5c2c89818d5,0x83973dcaa04a6786ecc0628cc494a089c1aee947,0.0000000
0xdc9c54127929ce4069303579e3f96da41aefe548,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,0.0000039
0x80dd358ff8e771cd47288c05ffde45ef8058f87e,0x1c19fd9bd77d4383c66d9a6ecf1bc67d462c477f,0.0000000
0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0xb1e9d641249a2033c37cf1c241a01e717c2f6c76,15.2491683
0x60594a405d53811d3bc4766596efd80fd545a270,0xaf56114db8add78b2d86b610a8348fb72951e3a5,0.0092562
0xa32ff33a26d0dcc3c454f18d6ec87c55792f93a9,0x28c6c06298d514db089934071355e5743bf21d60,0.0183371
0xc5c6f9f0ea697c4727190da140bb776adae026b9,0xee3b01b2debd3df95bf24d4aacf8e70373113315,0.0041277
0x13dc08f5ddbcbfdf6ebc04c909c3052a2aa7a111,0xf24900e342dcf6c663723d50b01d52526ab64df9,1.2783886
0x0118f25d462cf3cc9f1f1a7698d8cdb55dbe4850,0xbc847e6d8a47a47610a7c6f10ac8763a66cc8291,0.1016611
0x5e71e1bb89bb55b76c044191339e8229b7018123,0x94ae6d2390680ac6e6ee6069be42067d6ad72e2a,0.0104396
0x52168f3e0c4ed13d1067541344d69df13c607c87,0x5f65f7b609678448494de4c87521cdf6cef1e932,0.0082782
0xf6a6a404fbf3eb7d21e4a78651a5c373f10097a6,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0.0012708
0x1bd435f3c054b6e901b7b108a0ab7617c808677b,0x703b120f15ab77b986a24c6f9262364d02f9432f,0.0015821
0xe0f9c474f8e158e0d4c851be1d9c97e6b7b1b856,0xe23d39c932d1cfb8956d0291f4f06e61bb31729e,1.2876398
0x28c6c06298d514db089934071355e5743bf21d60,0xf7c6b05a544d773b30e74fcc0b4e98c31b3d38b5,1.7751320
0x3d27ad30252dbe63271e7421cb14bd5788457e35,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,11.5960592
0x37bd0b8e777ae2708300e3f019dde6c019148fa0,0xae461ca67b15dc8dc81ce7615e0320da1a9ab8d5,0.0000000
0x40e652fe0ec7329dc80282a6db8f03253046efde,0xd6b88257e91e4e4d4e990b3a858c849ef2dfde8c,18.0858525
0x9303fca57576d9b0a3dcfacc5cdf1c8ef54da1a7,0x28c6c06298d514db089934071355e5743bf21d60,0.0127076
0x0000000000000000000000000000000000000000,0xc44009e8883169c5d60aa4e3b663166df4364c47,0.0243987
0x82e4a4d9b980d9b49935a4f58c506a7232ef6ce1,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,0.0029769
0xd6a44608417650b87b783e202e6b3b5af2d5d5eb,0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,0.0406813
0x67ac2e2dd800951a207d34d2c7a47efb49902203,0xfce096c7bb58425d98739fc8bd434d6b04fd1967,0.0228738
0x5c28b5f471d97f53fcf132f16f9f3c0c888c1a01,0xa20708b7b1d030be8c868125d2494cbce37a375b,0.0000000
0x8b0afc487f1722680a0e01192dd9c7ed4b34f004,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0701926
0x503828976d22510aad0201ac7ec88293211d23da,0x8caaa5fe0b820b17b6e05c01e48058cc88f649a0,0.0029972
0xb3f09f6d5d1d22579383e56123b7c360f343e255,0x2cc758343a7281ada39c9fce937a55237331285c,1.1235412
0x6b4b39d59bf4e78fa07b393314c8648635ebb271,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0508306
0xbdf512f1989616eb8327151e5528490ddfb43318,0x28c6c06298d514db089934071355e5743bf21d60,0.0428502
0x503828976d22510aad0201ac7ec88293211d23da,0x668102d18deceddcc283cabb9d80a76a727758ba,0.1574023
0x2a0059610c92842dc2ef84af76b244c28687e647,0xa4e5251ec719c733381491e54faf1ce1d98da133,0.0289051
0x92460e03ae904a66a5af02bb894fd0720d5ec952,0x75caa111cb143fb77a6c5cb354de00352f4f2134,0.6100261
0x2f0b23f53734252bda2277357e97e1517d6b042a,0x9c2808d6d4d4cf8e26e27814ed0e5351a2e63141,0.0019292
0xb24f3fc2f18bee6c778cd3ceec7b85e723fdfe86,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0334899
0x6727727aa0500c08ebd5f60cd75421eafb5472ff,0x4443f638f726d881e363948104dcc1d1a7ed2fc0,0.0010275
0x15688a8479dd64989090cae7cc8eda18f5b6eafa,0xbec4a0c036eb1c3971ff8453183f173326e87028,0.0001271
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0xe83d2d62058fa00e34c781d1b20ed7346ee4e8d1,0.0286308
0xbe168e3cc7f48d13d6799b095e913e9a1c857a9b,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x6c6bc977e13df9b0de53b251522280bb72383700,0x6ae313d472e753206b948a86dcd1cdfa97de4fc7,0.0000000
0x122a6423d2b19117610013e380f9e2d67f277692,0x28c6c06298d514db089934071355e5743bf21d60,0.0739437
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0x3e0449658c6134edaf19b268a90e77876b190b15,0.0810239
0x3b917693261b8771579ca13ad0c15ec53439c578,0xe090969cd0cbe187517fef31f90753947873e62a,11.4368762
0x107c17e07b81bc591542a5405b9c1fdf5211cde1,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x9f4c2fecbf494b0269ec82c0118214d88dfab43b,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0146063
0x0000000000000eb4ec62758aae93400b3e5f7f18,0xb27de0ba2abfbfdf15667a939f041b52118af5ba,0.0000061
0xae6137bc6151d774e9e1c3b7f7abea6f99c0387e,0x39f6a6c85d39d5abad8a398310c52e7c374f2ba3,0.0254153
0x6727727aa0500c08ebd5f60cd75421eafb5472ff,0xd3e739adabc50868479e6bc76a799483296e2ec3,0.0049497
0x6b71dcaa3fb9a4901491b748074a314dad9e980b,0x570723fbef2f7a32be9d998808bab120a68c2376,0.0119915
0x545ab213e8fe038210308b84de00a547ca25b550,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0.0014995
0xd7cb136774214f09ecfa570a31f213c856239b55,0xb73a5725a2b39698c3c4f0e6a1fa08f7a7f88892,0.0058658
0xdbaa8b3ae4409348e7159b0966641d29381ad783,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0.0003111
0xaac7911caa2c33085c478fdb1d7d4f31d1ab4758,0x48c04ed5691981c42154c6167398f95e8f38a7ff,0.0038123
0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,0xf2867166798b8a339cbdc8686b30626fdbf5c2ef,0.0002538
0x661c650c8bfcde6d842f465b3d69ed008638d614,0xe6bdd6464e5e98f19eb3a6180969ca64b29011c5,0.0104029
0x812ad8cfa62b4d7bd0cdf53754aaad7063d82f74,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0.0017740
0x473bbc06d7fdb7713d1ed334f8d8096cad6ec3f3,0x470e8de2ebaef52014a47cb5e6af86884947f08c,0.0126822
0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0x8754ceb9b6d23c30065bc67c3ba4cf75100b4b51,0.5141888
0xdb992a7709a62a908da28a45ac8f02998c33be49,0x8f26d7bab7a73309141a291525c965ecdea7bf42,0.0044197
0x6c6bc977e13df9b0de53b251522280bb72383700,0xf755b9fc736643d278a726112b6246edf6a57419,0.1031060
0x66c57bf505a85a74609d2c83e94aabb26d691e1f,0x87279585d52f534a2d2e453518cd7890c5762d19,0.0381229
0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0x828b3dccbc9f868dd52dee247cacfdf66d849bbb,0.0084717
0x1540e9aee23c8e30494e665bb7a44d405d9dce31,0x7dccb5be3d77e0766790cb45db78906ddfb0b82d,0.0056676
0xa01436e5fdd2e834fc0fc85ac66e8a4b4500abaf,0x503828976d22510aad0201ac7ec88293211d23da,0.0143596
0xe0f56ba3eb063c0714087c116c1428552fbd6094,0xf60c2ea62edbfe808163751dd0d8693dcb30019c,0.5590432
0xdfd5293d8e347dfe59e90efd55b2956a1343963d,0x44705090029c06f43731d433c8b3318e5a70e09a,0.0006130
0xc0c7f2637a5637568aa46f9b090bbc94b4861455,0xb591d863c458a6fb1a498a51964b1195f5f5c4c9,0.0011691
0x9fa3d57bfa2116be05190ccf1c3eea59f25fdf5b,0x890f4e345b1daed0367a877a1612f86a1f86985f,1.2775753
0x5ba6624ed97eaddc2a2b5778a2771716eb4ca96a,0x4837ded2cd7187e13c315e0dd865ac9412927531,11.9968333
0xacf1ec87805a7c59210d3635db97aa3671cfa272,0x503828976d22510aad0201ac7ec88293211d23da,0.0020168
0x024b4adff06471750f52eff6433250f3b3383e46,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0007995
0x14cd16102c13ab02483caf2c723d09360aaa98de,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.3497927
0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xc32f8a68024ba5aca5139bb137ba4a842a3ff7a4,0.0009350
0x16d19dd56d2cf11d2d898f15d3033afb8b1adafd,0xe592427a0aece92de3edee1f18e0157c05861564,0.0000000
0xa42a4e2dc0efdaaa6aa8c92fa21112e0f64c0d3e,0xb591d863c458a6fb1a498a51964b1195f5f5c4c9,0.1023392
0xba375518ecfe90eeadb7374e2e46a0fbc249749f,0x4aa42145aa6ebf72e164c9bbc74fbd3788045016,0.0111165
0x2bea6cc515bef1a508e237107a10ace2ba0580c9,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0088016
0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x56afdb34c4a2899af6108f673b26a0ea327fdc1f,1.8292957
0x1de47d607fbaf3591ef10202b9d484eb3cb05ef0,0xbc64e68cf966dcd7e9086691d26b0ebe6931ac88,0.0070213
0x147b0de22317a0198c48f9f4ee620b961d595dec,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.0015210
0xa07161106423845e2a7ff82ab17fc19a1fd1babe,0xc08a2078a6b2be81f92183deb09e7ceb159b8f37,0.0020332
0x0075f029648ffbd2026a7df1e9eff27ebc90ca65,0xe5ee34bc931f0de003eaf3cdeaab34c78f029b87,0.0000000
0xed78e01cbbcdb05f749a69eb3d5064d53bd8ac91,0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0.0052735
0x1e0ee214906cdaf22ed18cef730cf66ed4ae0642,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0.0028920
0xe38a5feb6e03dbff794b2caee9d2871f452b7c88,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x0d36f52047e29919227701ba072477578bdb08c1,0x6fbeb5fd1d94ef7bc844fa444d5cb1a46660c8ed,0.0254153
0xed96c8cc39b28d6e97c78ceca1266a7adfbf1de8,0x28c6c06298d514db089934071355e5743bf21d60,0.0077597
0xae653682dee958914a82c9628de794dcbbee3d04,0x3328f5f2cecaf00a2443082b657cedeaf70bfaef,0.4160076
0x60594a405d53811d3bc4766596efd80fd545a270,0x1bcd6b0e97b51d76fd1752111a1fe2b473f655ee,0.0324826
0xe3910895245e28dca9985cd113f067ee9a3579bf,0x5ac13261c181a9c3938bfe1b649e65d10f98566b,0.0005365
0x0805144c6e99b47d05fe279183f3030d8dbab7d1,0xacb83e0633d6605c5001e2ab59ef3c745547c8c7,0.0762490
0x725bbc88a5a2e4d7167ebb3361b55975a0e84f67,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.1734139
0x1b0dfb22ca3f256e436c1f7c63499bff54ee5d0b,0x28c6c06298d514db089934071355e5743bf21d60,0.0027957
0x8319daabd3c27180e53e423442bfc5912300319e,0x3e78f2e7dade07ea685f8612f00477fd97162f1e,0.0017073
0x6a2d04938585fe1e3dff12fadb55e37987e609a0,0x02cde6be34a59ff01aa532d56956a3c339c26322,0.0000000
0x39441dfdf4dc539c405f841f2c260588904ec754,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.0008387
0x7ea8c482027ac9558017227a5bcd6cf6ba35a885,0x4a784c9b52065f9a39dc7589829e094096b7afae,0.0026692
0xc50e64cf679e78f59483c1217d758b01f19e7300,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0000000
0x989273ec41274c4227bcb878c2c26fdd3afbe70d,0x4f66f66b916142c055da9cca02036aba430a8dce,1.5249168
0x53b9f7c9317a8dea8ff51ec1b7ec7a51cbf62644,0xbf0c5d82748ed81b5794e59055725579911e3e4e,0.0024104
0x1485e9852ac841b52ed44d573036429504f4f602,0xe00440655996613190e5bd5e5d7f005e0d5e5d23,1.3984416
0x503828976d22510aad0201ac7ec88293211d23da,0xb9c151f28fb17ad363976315239317672cbfbadb,0.0532892
0x21a31ee1afc51d94c2efccaa2092ad1028285549,0xb847d9530af8e0627c56e9aa647f54917009f9e0,0.1296486
0x55cac13a80daa2a3759df55534d65c0936786fa3,0x503828976d22510aad0201ac7ec88293211d23da,0.0786846
0x503828976d22510aad0201ac7ec88293211d23da,0x5ce8134af629df1c5b13ebfc1d11b1fd488c7909,0.0001615
0xd71db81be94cba42a39ad7171b36db67b9b464c6,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0xdb3a4ec4d30a92b48c6de3f3180ebd4b17a9b0e9,0x503828976d22510aad0201ac7ec88293211d23da,0.0035581
0x000000000000951f50b2b29e7afd3942951b7911,0xf91c12dae1313d0be5d7a27aa559b1171cc1eac5,0.0000012
0x26b472981ed1a942b5c9de8d40979ee5010f928e,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.7156943
0x4c9a2bd661d640da3634a4988a9bd2bc0f18e5a9,0x2905c7f0d46b55a10ef91fe4524f22430e2e0072,0.7751537
0x74a32488081bf73842d7713484605d17d2bbbac8,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0.0118142
0x48c04ed5691981c42154c6167398f95e8f38a7ff,0x62d2954d55209082b0bc938f9f61c3e8ec810f07,0.0183460
0x605188c45c6ef9491a093c5d1e84f7cd13b0971f,0x82c20748aa49f036d8c8da90ff4bf2e1b6550e8c,0.1334302
0x7ed1e469fcb3ee19c0366d829e291451be638e59,0xb4909a6a9fca96d59429e024d6fdb750fef3a454,0.1550332
0x80a6a283dbff0f3b76e377bbdf38c65717bc7e48,0xb20bd5d04be54f870d5c0d3ca85d82b34b836405,0.0000000
0xff922116b6bb708671ef96718e2b39db07756df5,0x503828976d22510aad0201ac7ec88293211d23da,0.0344123
0x91b6720ebebb9a86017a258c7e5a53f16c5f1c26,0xc21d353ff4ee73c572425697f4f5aad2109fe35b,0.4295057
0x1c3c3f80ee463c1c33abe9dcdaa914ced26b076b,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0.1573344
0xd3e52099a6a48f132cb23b1364b7dee212d862f6,0x0d8a74e53ee3cef12cc8ab46e779b729730a03b8,0.0222941
0x7a250d5630b4cf539739df2c5dacb4c659f2488d,0x0d4a11d5eeaac28ec3f61d100daf4d40471f1852,0.0000012
0x6f21ebc43250a3f75565d1fddd3e7ce5494839e4,0x575409f8d77c12b05fed8b455815f0e54797381c,1.0166112
0xfad695efd57ad18ea64bc45eb2f60d9e38bd436d,0x467194771dae2967aef3ecbedd3bf9a310c76c65,0.0875583
0x503828976d22510aad0201ac7ec88293211d23da,0xe627a95196bf73ec4f6769cfdb4182c9c6ab8617,0.0063457
0x2aaff1865ef25b2f3370e8e287926ad26dd80d1a,0xc2e9f25be6257c210d7adf0d4cd6e3e881ba25f8,0.0000005
0x503828976d22510aad0201ac7ec88293211d23da,0x71f4e6a5a65a3dc851f835a4476bb8a4026bd0f2,0.0008011
0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,0x232c4ad01e0abad40b98b39660b2ef7cec964693,0.0000000
0x28c6c06298d514db089934071355e5743bf21d60,0x3b245d082d0df9d6fa76018b22453604e1c6a803,0.0504564
0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0x1c794ae18098ecdea0c0a498e4a833c6f59640cf,0.2526745
0xdb05d619dfb7b8205645f9a8db7e1caa373559ca,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0715049
0x8ed855ee237e4c245bb2a9278ef2a9fb1fe9c76a,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x7e5c43bfca5c558cb6505052dd64f13d007b067b,0x4f877ec2bff72de2d5d4c5ae6b329e234f90644c,0.0058226
0x5c0c8d1cf51ac8e8d970051ac69dbdb1315b6036,0x7a0a6906de7714d27413f5092ed1a0636a3fbc9a,1.4041965
0xbbad53f134f2a32e3beb304f3426b5320a3c4668,0xf0d1109e723cb06e400e2e57d0b6c7c32bedf61a,0.0363526
0x28c6c06298d514db089934071355e5743bf21d60,0x930da63d299c4ea29c77dec0a1a439df4563d0d5,0.0252247
0x79e3c8ea363c7e12aa417867312e510c5b484e7a,0x503828976d22510aad0201ac7ec88293211d23da,0.0012708
0x530a5f1bf6a90fe289bc8a94cffa23bd54ce15bb,0x722122df12d4e14e13ac3b6895a86e84145b6967,0.5083056
0x3b5b5bd95867fbbc6fee07edd1d4affe3b0425a4,0xa478c2975ab1ea89e8196811f51a7b7ade33eb11,0.0127076
0xee6d0298496153a026678488673a39c6153ab7f6,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.5108471
0xa1ab7a4aa264745912db261536291336f7e543ac,0x7ac014e557f8220c6db93768e93a6f0ecd757946,0.0232423
0x0297fb3040471c86dbb3d2902b63dfbc39ee0b45,0x337707750992a52dad802fa61568f9450a421721,0.0105791
0x66d73bde9ba225d94a4626d2f6c019cc4f312710,0xa12431d0b9db640034b0cdfceef9cce161e62be4,0.0063539
0x1936debea1e53d4787d8fcf1d145e83ce51a5246,0x5d3a536e4d6dbd6114cc1ead35777bab948e3643,0.6540556
0xd65eedb410becf09f6d5aca4ad45d25145c3ac23,0x82484b7e77e4b80de6d78bdf9014e44cc715f66a,0.3049834
0x46340b20830761efd32832a74d7169b29feb9758,0xa35f4e1d0b09db4f2c6ffdb2785c5eb342f6b846,0.0037035
0xf68ad25a8ffcbde9a03c3f6820f44633b6161ed7,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0.0228738
0x3cfb43b1d08cc597f2fefd05dab708ba154bb88d,0x6262998ced04146fa42253a5c0af90ca02dfd2a3,0.0092373
0xa1ab7a4aa264745912db261536291336f7e543ac,0x1bf6f47155903ad621354c65c659d660241bf156,0.0114549
0x6b23c67ff2df46fd00b7061f8f0eaea626855bb6,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,1.1358988
0x503828976d22510aad0201ac7ec88293211d23da,0x010e932a6292de74e9677b3eae9ed4d8354bf8bd,0.0178887
0x0000000000000000000000000000000000000000,0x73238f86d2a4cbae6c4a9c13c2cdfbac613b5166,1.2707640
0x56b25b7b9395766a7293b2c90041868fb516e3aa,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x1a9fa866d71f49fa3eccd8220f8282a692b19e38,0xc3f279090a47e80990fe3a9c30d24cb117ef91a8,0.0000496
0xf1de26354546827163a8d6e57394c22c14df759c,0x1cf0df2a5a20cd61d68d4489eebbf85b8d39e18a,0.0054516
0xffec0067f5a79cff07527f63d83dd5462ccf8ba4,0xe0f56ba3eb063c0714087c116c1428552fbd6094,0.5590432
0x62eb0c209d18fe9dfe8e74ad72432f6ff93a1c05,0x503828976d22510aad0201ac7ec88293211d23da,0.0929183
0x5b90a375410c9fa36d7b1927bc9d6c4f24fd80b1,0x01962144d41415cca072900fe87bbe2992a99f10,0.0015749
0x60594a405d53811d3bc4766596efd80fd545a270,0x112dfc333e0531f6e133d7701632bff835aa734d,0.0044514
0x40ec5b33f54e0e8a33a975908c5ba1c14e5bbbdf,0x88ee277a2d716a2d62691aedaf66a50a46ad0b47,0.0221966
0x9e3781496917f5fedab2d4ecd5c7b1047c8de1bc,0x0a54d4b378c8dbfc7bc93be50c85debafdb87439,0.0080340
0x7533d2a235e843fcf6b94bfc535415060b481b45,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0001017
0xc63b0708e2f7e69cb8a1df0e1389a98c35a76d52,0x2dce0dda1c2f98e0f171de8333c3c6fe1bbf4877,15.6883033
0x1686f9b40754e11ed0c8af2867a6f9bb0c85ca67,0x3f611e3d02d5acfcc7f38fcd46610367417db72a,0.0127076
0x2722bfb5011adeff659dd03a1a0894cad3da84ff,0x1cf0df2a5a20cd61d68d4489eebbf85b8d39e18a,0.0052905
0x0c8c2dbfd53cf401dd3e97e61ba0ba05e86f842f,0x28c6c06298d514db089934071355e5743bf21d60,1.2694348
0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,0x1f80455b7bd67f12c32aac91c32419f225d5e1c4,0.0000000
0xe59d934f6d08cd16acfc17dc1e006a75fd2fa093,0x2a549b4af9ec39b03142da6dc32221fc390b5533,0.1467094
0x75caa111cb143fb77a6c5cb354de00352f4f2134,0x2f0b23f53734252bda2277357e97e1517d6b042a,0.0004829
0xca45a18f462c61c3b972b4f8734919122cd29ff8,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0.9515097
0x4a137fd5e7a256ef08a7de531a17d0be0cc7b6b6,0x5522c339d35a6c3e5f328c8746bdf88f599dab83,0.0195559
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0x815f52daaaa74ae41d8dc7c6a80482cfb6f1e799,2.0833060
0xb7eb92a100683f80ac60cc27ef5405771ce9d07a,0x28c6c06298d514db089934071355e5743bf21d60,0.0025682
0x53fd76cfdd7004a70c66d4ad975e09e201bfef0b,0x503828976d22510aad0201ac7ec88293211d23da,0.0256490
0x60594a405d53811d3bc4766596efd80fd545a270,0x7529f15cab0bdd6a5b6b757ea6c9dd2ec2b873e9,0.3858030
0xf817554cc4ca4fe435dbf43bd1bacf0d7b0f38d7,0x3328f5f2cecaf00a2443082b657cedeaf70bfaef,0.1773965
0x10c16c7b8b1ddcfe65990ec822de4379dd8a86de,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0000000
0x10a4f67fe9568090f7406e9ed69c56c65491aa7d,0x8faf958e36c6970497386118030e6297fff8d275,0.0000000
0x7892fc5e981d03193a52b1e7f17c564b2b346a38,0xb8a1a865e4405281311c5bc0f90c240498472d3e,1.1372202
0x8c4af5d87549355ea5fd4a85c7b96a3f243c13e6,0xa79828df1850e8a3a3064576f380d90aecdd3359,99.5491036
0x4898a1276daec337352cba7317fc716898d04025,0xefb47fcfcad4f96c83d4ca676842fb03ef20a477,0.0008332
0x0609857eab532b24995c2991685f52cb442c62c7,0x22f9dcf4647084d6c31b2765f6910cd85c178c18,17.9248386
0x283949d7c2ad3c8bca304df6aa5d9a2a78e02b77,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,0.0000000
0x503828976d22510aad0201ac7ec88293211d23da,0x1d630703855b7f73e398ccfbf352ce5fd8e4a05d,0.0053321
0x57b31dad7a6788513c1a6731bd08e1f6a6f49839,0x74de5d4fcbf63e00296fd95d33236b9794016631,0.0024506
0x5e1899f513c4508a87b8e41ee9ae0b4dc64b2947,0x6545f0b62f7dd0fc633256c3f2f7bd31e805b9cf,0.1040772
0x22f9dcf4647084d6c31b2765f6910cd85c178c18,0xce9874c42dce7fffbe5e48b026ff1182733266cb,0.0004568
0x2faf487a4414fe77e2327f0bf4ae2a264a776ad2,0xfe57acc9b2f4bb635914ebecf2759a271a50bdae,0.0501917
0x876eabf441b2ee5b5b0554fd502a8e0600950cfa,0x71b0cca70b050514feb23e8f19f22793c863972b,0.2536727
0x3fda25f27211a138adf211f4c060f2149674be6d,0x969aff00fdc0a2789aa004c5b61cfbb6ef3362f0,0.0003050
0x625b9d9ff6dc61033982825c8916484f9eaa273b,0x8d3ebcedef95dd5601447357308cd2362c4b6f5e,0.0075483
0xb1eda7425f0e5303c6e02304ac3dd33d7ff9afb7,0x8faf958e36c6970497386118030e6297fff8d275,0.0022104
0xe2f6659e0209c3f79132abdeb95abeba0f1f672f,0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0.0127076
0xac6559df1f410feba9a6cbf395272189461d8463,0xbebc44782c7db0a1a60cb6fe97d0b483032ff1c7,0.0000000
0xee459c9e50f5e2cb58d4d76f0b68f75c66a86650,0xa356867fdcea8e71aeaf87805808803806231fdc,0.1600111
0x5f65f7b609678448494de4c87521cdf6cef1e932,0xeaaf818ed21bf0997edf9c515cba233bb9ec80b5,0.0622122
0x2f8e27806d831b2d9d4f2648301f4100ad1d09dd,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.0000000
0xe82906b6b1b04f631d126c974af57a3a7b6a99d9,0x98645fbf4b990781b99e110a0d1490b91cbab63e,0.0023579
0x6f48eca74b38d2936b02ab603ff4e36a6c0e3a77,0x8abf274dee1b2b3068f94a2fdab465f25c6b61d5,0.0000000
0x38403498e0a938561e91748efad5281029c04ddd,0x28c6c06298d514db089934071355e5743bf21d60,0.0037546
0x9bfdc8973b13410a1ae2f79bda61d54f682a94b3,0xfd3dfb524b2da40c8a6d703c62be36b5d8540626,0.0000000
0x5238f1022d8a40d435330aab04e616ebad08aa1d,0x33d02f3297d381597e3d48650e70c1ba9b655d7a,0.1270764
0x2124307401003bfc72bac37328ac1c422df6f146,0x34d7d7aaf50ad4944b70b320acb24c95fa2def7c,0.0348479
0xb8c1fa284d2f697201e361aea37adf99e7042271,0x74de5d4fcbf63e00296fd95d33236b9794016631,5.0830561
0xd29f463d808183f2404ba7cfe35e20994902f458,0x503828976d22510aad0201ac7ec88293211d23da,0.0008645
0x28c6c06298d514db089934071355e5743bf21d60,0x16a640bb827f9090ef8c5d0498181008e13b691c,0.0032294
0xce455308eb6fb5719257c37b0f63e87b84e2800e,0x1ca4f8dadb3de4dac5903d852bd77c706faab075,0.0105074
0xfa8a5082174c53eff6866a96e3253b9d5403cb12,0xa5fd802c2c1f0aff3d43c7f1f4696cb9415b9079,0.0009306
0x7272cf19aef146d905e0f7f2180752be196d30cf,0xaa873c9da6541f13c89416c17271b4c21bf7b2d7,0.0000127
0x85bf39bc293242bd39cdea5d28c09e9ddee290a3,0x382ffce2287252f930e1c8dc9328dac5bf282ba1,0.0000343
0x503828976d22510aad0201ac7ec88293211d23da,0x28c4c40cd544696ff3f4d403a607b1bbc520bf77,0.0004756
0x3bd91b207667e6b3f6ab121ba71be63f9335c1e4,0x87a8ca1d5109ad41b62466bd6d111b8c0f5e464a,0.0027464
0x89a359b8847852c2b6acad36d328a8e237daacc4,0xc3d03e4f041fd4cd388c549ee2a29a9e5075882f,0.0254153
0x02500fc3935a62eaa818fcaae1c741a1e7867b86,0x2181e8409522c8f873d9ce1c5bbdf0aa433c01f2,1.6444711
0x29d5527caa78f1946a409fa6acaf14a0a4a0274b,0x6bad168a72e444c59c432d0fddcf0f8e4d3227d8,0.0098591
0xbc329722f44d0025a78e1c845768a0305ab50f33,0x6407986273708b5176e86c35c52252e861e261a9,0.0013892
0x912fd21d7a69678227fe6d08c64222db41477ba0,0x4f32e98a4198d9b72263dc6ccd18b1632d30223e,0.0043729
0xe4e81a38ea6d480e4f21abdbe34df076621b9113,0x0c7bc48ca313b0540c19361f185b0c2e8d8fb8c7,0.0042867
0x3765521db364ee269e9540970fd21e5a3e825699,0x20e95253e54490d8d30ea41574b24f741ee70201,0.0000221
0x2085c2173a90ed9736a7b9d85032e5960ab41bed,0x28c6c06298d514db089934071355e5743bf21d60,0.0067460
